,Name,Platform,Genre,Publisher
13681,Jissen Pachislot Hisshouhou! Hokuto no Ken DS,DS,Misc,Sega
13682,Lise no Atelier: Ordre no Renkinjutsushi,DS,Role-Playing,Gust
13683,Myth Makers: Trixie in Toyland,Wii,Platform,Popcorn Arcade
13684,Arcana Heart 3,PSV,Fighting,Arc System Works
13685,Torino 2006,XB,Sports,Take-Two Interactive
13686,Amnesia,PSP,Adventure,Idea Factory
13687,Tabi no Yubisashi Kaiwachou DS: DS Series 5 Deutsch,DS,Misc,Nintendo
13688,Metal Slug 4 & 5,XB,Shooter,SNK Playmore
13689,Great Battle Full Blast,PSP,Action,Namco Bandai Games
13690,Ride to Hell,PS3,Racing,Deep Silver
13691,Need for Speed: ProStreet,PC,Racing,Electronic Arts
13692,Digimon Rumble Arena 2,GC,Fighting,Atari
13693,NCIS,PC,Adventure,Ubisoft
13694,Doki Doki! PreCure Narikiri Life!,3DS,Action,Namco Bandai Games
13695,Gravity Falls: Legend of the Gnome Gemulets,3DS,Action,Ubisoft
13696,Rodea the Sky Soldier,3DS,Action,Nippon Ichi Software
13697,Major League Baseball 2K12,PC,Sports,Take-Two Interactive
13698,Watashi no Relaxuma,DS,Simulation,Rocket Company
13699,Phantom Kingdom Portable,PSP,Role-Playing,Nippon Ichi Software
13700,Pac-Man World Rally,PSP,Racing,Namco Bandai Games
13701,Way of the Samurai 2 Portable,PSP,Action,Spike
13702,Challenge Me: Maths Workout,DS,Puzzle,Oxygen Interactive
13703,Code Geass: Hangyaku no Lelouch R2 - Banjou no Geass Gekijou,DS,Misc,Namco Bandai Games
13704,Hellboy: The Science of Evil,PSP,Action,Konami Digital Entertainment
13705,Mortimer Beckett and the Secrets of Spooky Manor,Wii,Puzzle,Avanquest
13706,Little Busters! Converted Edition,PSP,Adventure,Prototype
13707,Unison: Rebels of Rhythm & Dance,PS2,Misc,Tecmo Koei
13708,Tennis no Oji-Sama: DokiDoki Survival - Umibe no Secret,PS2,Sports,Konami Digital Entertainment
13709,WTF: Work Time Fun,PSP,Puzzle,Sony Computer Entertainment
13710,The Sims Deluxe,PC,Simulation,Electronic Arts
13711,Fashion Week Jr. Designer,DS,Simulation,505 Games
13712,B.L.U.E.: Legend of Water,PS,Adventure,
13713,Dark Half,SNES,Role-Playing,Enix Corporation
13714,Horses 3D,3DS,Misc,Ubisoft
13715,LEGO Indiana Jones: The Original Adventures,PC,Action,LucasArts
13716,Bullet Girls 2,PSV,Action,D3Publisher
13717,The Sims 2: Pets,PC,Simulation,Electronic Arts
13718,Deadliest Warrior: Ancient Combat,X360,Fighting,Cloud Imperium Games Corporation
13719,Zoo Quest: Puzzle Fun!,DS,Puzzle,JoWood Productions
13720,Civilization Beyond Earth: Rising Tide,PC,Strategy,Take-Two Interactive
13721,Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Gakkou-Hen,DS,Simulation,Konami Digital Entertainment
13722,Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,PSV,Misc,Tecmo Koei
13723,Shukufuku no Campanella Portable,PSP,Adventure,Kadokawa Shoten
13724,The Kore Gang,Wii,Platform,Flashpoint Games
13725,National Geographic Challenge!,PS3,Misc,Black Bean Games
13726,Duke Nukem Trilogy: Critical Mass,DS,Shooter,Deep Silver
13727,Beastly Frantic Foto,DS,Puzzle,Storm City Games
13728,Chaos;Head - Love Chu*Chu!,PSP,Adventure,5pb
13729,Yourself Fitness,PS2,Sports,responDESIGN
13730,Rugby Challenge 3,PS4,Sports,Alternative Software
13731,Dungeon Raiders,DS,Role-Playing,Focus Home Interactive
13732,Romance of the Three Kingdoms 13,PS3,Action,Tecmo Koei
13733,Blood Bowl,PC,Sports,Focus Home Interactive
13734,Port Royale 2,PC,Strategy,Ascaron Entertainment GmbH
13735,Star Trek: Shattered Universe,XB,Simulation,Global Star
13736,Company of Heroes: Tales of Valor,PC,Strategy,THQ
13737,12Riven: The Psi-Climinal of Integral,PS2,Adventure,CyberFront
13738,Battle Spirits: Digital Starter,DS,Role-Playing,Namco Bandai Games
13739,Farm Frenzy 3,PC,Strategy,Alawar Entertainment
13740,Guilty Gear XX Accent Core,Wii,Fighting,505 Games
13741,Lionel Trains: On Track,DS,Action,DSI Games
13742,WarJetz,PS2,Shooter,3DO
13743,Breeding Stud 2,PS,Sports,Konami Digital Entertainment
13744,Banushi Life Game: Winner's Circle,DS,Sports,Genki
13745,Stellaris,PC,Strategy,Paradox Interactive
13746,Gakuen Hetalia Portable,PSP,Adventure,Idea Factory
13747,Catwoman,GBA,Action,Electronic Arts
13748,Devil May Cry 4,PC,Action,Capcom
13749,Chibi Maruko-Chan DS: Maru-Chan no Machi,DS,Puzzle,Namco Bandai Games
13750,Capcom Fighting Evolution,XB,Fighting,Capcom
13751,Gray Matter,X360,Adventure,DTP Entertainment
13752,Call of Duty: Modern Warfare Trilogy,X360,Shooter,Activision
13753,Riding Stables: The Whitakers present Milton and Friends,3DS,Sports,DTP Entertainment
13754,World Poker Tour,PSP,Misc,Take-Two Interactive
13755,Barnyard,Wii,Action,THQ
13756,Paws & Claws: Regal Resort,DS,Simulation,THQ
13757,Mazes of Fate DS,DS,Role-Playing,Graffiti
13758,Novastorm,PS,Shooter,Psygnosis
13759,Shiren the Wanderer 4 - God's Eye and the Demon's Navel,PSP,Role-Playing,Spike
13760,PopCap Arcade Vol 1,X360,Puzzle,PopCap Games
13761,Test Drive: Ferrari Legends,PS3,Racing,Unknown
13762,Heroes of Might and Magic V,PC,Strategy,Ubisoft
13763,Dead Ball Zone,PS,Sports,GT Interactive
13764,NBA in the Zone 2000,N64,Sports,Konami Digital Entertainment
13765,Winning Post World 2010,PS3,Sports,Tecmo Koei
13766,NBA In The Zone '99,N64,Sports,Konami Digital Entertainment
13767,Do-Konjou Shougakussei: Bon Bita - Hadaka no Choujou Ketsusen!! Bita vs. Dokuro Dei!,DS,Action,Namco Bandai Games
13768,World Series Baseball,SAT,Sports,Sega
13769,Haunted Casino,SAT,Adventure,Societa
13770,Metal Gear Solid: Digital Graphic Novel,PSP,Misc,Konami Digital Entertainment
13771,Ou to Maou to 7-nin no Himegimitachi: Shin Ousama Monogatari,PSV,Action,Konami Digital Entertainment
13772,Aeon Flux,PS2,Action,THQ
13773,MLB 2K12 / NBA 2K12 Combo Pack,X360,Sports,Take-Two Interactive
13774,Age of Mythology: The Titans,PC,Strategy,Microsoft Game Studios
13775,Chicken Blaster,DS,Shooter,Zushi Games
13776,S.Y.K Renshouden Portable,PSP,Adventure,Idea Factory
13777,Psycho-Pass: Mandatory Happiness,PS4,Adventure,Nippon Ichi Software
13778,Arctic Tale,Wii,Adventure,Zoo Digital Publishing
13779,Virtua Tennis 4,PC,Sports,Sega
13780,Metal Max Returns,SNES,Role-Playing,Data East
13781,Shattered Union,XB,Strategy,Take-Two Interactive
13782,GRID,PC,Racing,Codemasters
13783,Monster High: New Ghoul in School,PS3,Action,Little Orbit
13784,Hanaoni: Yume no Tsudzuki,PSP,Action,Idea Factory
13785,Mat Hoffman's Pro BMX 2,GC,Sports,Activision
13786,Deadliest Warrior: Ancient Combat,PS3,Fighting,Cloud Imperium Games Corporation
13787,Unchained Blades ,3DS,Role-Playing,FuRyu
13788,Terraria,XOne,Action,505 Games
13789,Dolly Kanon Dokidoki Tokimeki Himitsu no Ongaku Katsudou Start Desu!!,3DS,Adventure,Happinet
13790,Company of Heroes: Opposing Fronts,PC,Strategy,THQ
13791,Gal*Gun,X360,Shooter,Alchemist
13792,Black & White,PC,Strategy,Electronic Arts
13793,NHL Hitz Pro,GC,Sports,Unknown
13794,Ookami Kakushi,PSP,Action,Konami Digital Entertainment
13795, Haikyu!! Cross Team Match!,3DS,Adventure,Namco Bandai Games
13796,Gormiti: The Lords of Nature!,Wii,Adventure,Konami Digital Entertainment
13797,North American Hunting Extravaganza 2,Wii,Sports,Unknown
13798,Zen-Nippon GT Senshuken,SNES,Racing,Banpresto
13799,Monaco Grand Prix,N64,Racing,Ubisoft
13800,Worms Armageddon,N64,Strategy,Infogrames
13801,Rally Challenge 2000,N64,Racing,Imagineer
13802,Looney Tunes Duck Dodgers Starring: Daffy Duck,N64,Platform,Infogrames
13803,PD Ultraman Battle Collection 64,N64,Strategy,Namco Bandai Games
13804,Deadly Arts,N64,Fighting,Konami Digital Entertainment
13805,Superman: Countdown to Apokolips,GBA,Platform,Atari
13806,Sengoku Musou 3 Z Special,PSP,Action,Ackkstudios
13807,Kikou Heidan J-Phoenix 2,PS2,Action,Takara
13808,Ben 10 Galactic Racing,PSV,Racing,D3Publisher
13809,Dragon's Lair 3D: Return to the Lair,GC,Platform,THQ
13810,Harukanaru Toki no Naka de 5,PSP,Role-Playing,Tecmo Koei
13811,Worms 4: Mayhem,XB,Strategy,Codemasters
13812,Winning Post 7 2012,PSP,Sports,Ackkstudios
13813,Rise of Nations,PC,Strategy,Microsoft Game Studios
13814,Who Wants to Be a Millionaire: 3rd Edition,DS,Misc,Ubisoft
13815,Point Blank 2,PS,Shooter,Namco Bandai Games
13816,Saru! Get You! Pipo Saru Senki,PSP,Role-Playing,Sony Computer Entertainment
13817,Men of War: Vietnam,PC,Strategy,Unknown
13818,J.League Pro Soccer Club o Tsukurou! 8 Euro Plus,PSP,Sports,Sega
13819,Imperial Glory,PC,Strategy,Eidos Interactive
13820,Imabikisou,PS3,Adventure,Sega
13821,Hakuouki: Reimeiroku Portable,PSP,Adventure,Idea Factory
13822,Sega Ages 2500 Series Vol. 33: Fantasy Zone Complete Collection,PS2,Shooter,Sega
13823,Antz Extreme Racing,PS2,Racing,Empire Interactive
13824,Motto TOEIC Test DS Training,DS,Misc,IE Institute
13825,Super Robot Gakuen,DS,Adventure,Namco Bandai Games
13826,Atelier Iris 3: Grand Phantasm (JP Sales),PS2,Role-Playing,Tecmo Koei
13827,Ape Escape,PS3,Platform,Sony Computer Entertainment
13828,Jojo's Fashion Show: Design in a Dash!,DS,Simulation,Ubisoft
13829,Mike Tyson Boxing,GBA,Sports,Ubisoft
13830,The Legend of Heroes: Trails in the Sky First Chapter,PS3,Role-Playing,Falcom Corporation
13831,Go Diego Go!: Safari Rescue,PS2,Action,Take-Two Interactive
13832,System 3 presents Ferrari Challenge Trofeo Pirelli,DS,Racing,System 3 Arcade Software
13833,Samurai Warriors 2: Empires,X360,Action,Tecmo Koei
13834,Metal Slug XX,PSP,Shooter,DHM Interactive
13835,Clannad,PS2,Adventure,Interchannel
13836,Patrician IV,PC,Strategy,Kalypso Media
13837,Katekyoo Hitman Reborn! Battle Arena 2 - Spirits Burst,PSP,Fighting,Marvelous Interactive
13838,Fisherman's Challenge,PS2,Sports,Konami Digital Entertainment
13839,Mission: Impossible - Operation Surma,GBA,Platform,Atari
13840,Akko ni Omakase! Brain Shock,DS,Misc,Taito
13841,Platinum Sudoku,DS,Puzzle,Ubisoft
13842,Resident Evil: Revelations,PC,Action,Capcom
13843,King of Fighters: Maximum Impact Regulation A,PS2,Fighting,SNK Playmore
13844,Date A Live: Rine Utopia,PS3,Adventure,Compile Heart
13845,Durarara!! 3way Standoff: Alley,PSP,Adventure,Kadokawa Shoten
13846,Gummy Bears Mini Golf,Wii,Sports,Unknown
13847,The Da Vinci Code,XB,Action,Take-Two Interactive
13848,Monster Band,DS,Misc,Tivola
13849,Famicom Mini: Clu Clu Land,GBA,Puzzle,Nintendo
13850,Super Black Bass Fishing,DS,Sports,Majesco Entertainment
13851,Sacred Blaze,PS2,Strategy,Flight-Plan
13852,Painkiller: Hell & Damnation,PS3,Shooter,Nordic Games
13853,Rollin' Rascals,DS,Puzzle,Rising Star Games
13854,Haneru no Tobira DS: Tanshuku Tetsudou no Yoru,DS,Misc,Namco Bandai Games
13855,Pure Pinball,XB,Misc,XS Games
13856,Thoroughbred Breeder II Plus,PS,Simulation,Hect
13857,Hanaoni: Koisomeru Koku - Eikyuu no Shirushi,PSP,Adventure,Idea Factory
13858,Zac to Ombra: Maboroshi no Yuuenchi,DS,Adventure,Konami Digital Entertainment
13859,Shadow of the Colossus,PS3,Action,Sony Computer Entertainment
13860,Phantom Breaker,X360,Fighting,5pb
13861,Daikaijuu Battle: Ultra Coliseum DX - Ultra Senshi Daishuuketsu,Wii,Fighting,Namco Bandai Games
13862,BlazBlue: Chrono Phantasma Extend,PS3,Action,PQube
13863,Valhalla Knights 2: Battle Stance,PSP,Role-Playing,Marvelous Interactive
13864,Yuki Yuna is a Hero: Memory of the Forest,PSV,Action,FuRyu
13865,99 no Namida,DS,Adventure,Namco Bandai Games
13866,Cyber Troopers Virtual-On Marz,PS2,Fighting,Sega
13867,Ookami to Koushinryou: Boku to Horo no Ichinen,DS,Adventure,ASCII Media Works
13868,Clannad,PSP,Adventure,Prototype
13869,Headhunter: Redemption,PS2,Action,Sega
13870,Stuntman,GBA,Racing,Atari
13871,The Chase: Felix Meets Felicity,DS,Action,Atari
13872,Time Travelers,3DS,Adventure,Unknown
13873,WSC Real 11: World Snooker Championship,X360,Sports,Koch Media
13874,Dead Rising,PS4,Action,Capcom
13875,Luxor: Pharaoh's Challenge,Wii,Puzzle,Funsta
13876,Grand Theft Auto: Vice City,PC,Action,Take-Two Interactive
13877,Doraemon: Shin Nobita no Nihon Tanjou,3DS,Misc,FuRyu
13878,Syndicate Wars,PS,Strategy,Electronic Arts
13879,Sonic PC Collection,PC,Misc,Sega
13880,Surf's Up,PS3,Sports,Ubisoft
13881,DuckTales: Remastered,X360,Action,Capcom
13882,Draglade (JP sales),DS,Fighting,505 Games
13883,Herc's Adventures,PS,Action,Virgin Interactive
13884,Tiger Woods PGA Tour Golf,GBA,Sports,Ubisoft
13885,SWAT: Target Liberty,PSP,Shooter,Vivendi Games
13886,Twin Strike: Operation Thunder,Wii,Shooter,Zoo Games
13887,CSI: Fatal Conspiracy,PC,Adventure,Ubisoft
13888,Bomberman: Act Zero,X360,Puzzle,Konami Digital Entertainment
13889,All Points Bulletin,PC,Role-Playing,Electronic Arts
13890,Empire Earth III,PC,Strategy,Vivendi Games
13891,Astro Boy: The Video Game,PSP,Action,D3Publisher
13892,The Sims 4: Spa Day,PC,Simulation,Electronic Arts
13893,Hannspree Ten Kate Honda: SBK Superbike World Championship,PSP,Racing,Black Bean Games
13894,Game of Thrones (Telltale),PS3,Adventure,Telltale Games
13895,Resident Evil: Operation Raccoon City,PC,Action,Capcom
13896,Hyperdimension Neptunia Victory II,PS4,Role-Playing,Idea Factory International
13897,Free Running,Wii,Sports,Reef Entertainment
13898,Tsurugi no Machi no Ihoujin: Kuro no Kyuuden,PSV,Role-Playing,Experience Inc.
13899,Dreamfall: The Longest Journey,XB,Adventure,Empire Interactive
13900,Tokimeki Mahjong Paradise: Koi no Tenpai Beat,SAT,Misc,Sonnet
13901,Blue Roses: Yousei to Aoi Hitomi no Senshitachi,PSP,Adventure,Nippon Ichi Software
13902,Kidou Gekidan Haro Ichiza Gundam Mahjong DS: Oyaji nimo Agarareta koto nai noni!,DS,Misc,Namco Bandai Games
13903,Zatch Bell! Mamodo Fury,GC,Fighting,Namco Bandai Games
13904,JASF: Jane's Advanced Strike Fighters,PC,Simulation,Deep Silver
13905,SpongeBob: HeroPants,3DS,Platform,Activision
13906,Dora's Big Birthday Adventure,PS2,Misc,Take-Two Interactive
13907,PopStar Guitar,PS2,Misc,XS Games
13908,NHL Blades of Steel 2000,PS,Sports,Konami Digital Entertainment
13909,Outlaw Volleyball Remixed,PS2,Sports,Global Star
13910,Corpse Party: Blood Covered - Repeated Fear,3DS,Adventure,5pb
13911,The Adventures of Darwin,PS2,Strategy,Essential Games
13912,Berserk and the Band of the Hawk,PS4,Action,Tecmo Koei
13913,Just Sing! Vol. 2,DS,Misc,PQube
13914,Klonoa Heroes: Densetsu no Star Medal,GBA,Role-Playing,Namco Bandai Games
13915,Pajama Sam: You are What You Eat From Your Head to Your Feet,PS,Adventure,Infogrames
13916,Metal Gear Solid V: The Definitive Experience,PS4,Action,Konami Digital Entertainment
13917,Jewel Quest Mysteries 2: Trail of the Midnight Heart,DS,Puzzle,Unknown
13918,Brothers In Arms DS,DS,Shooter,Ubisoft
13919,Gal Gun: Double Peace,PSV,Action,PQube
13920,Warhammer: Dark Omen,PS,Strategy,Electronic Arts
13921,Denki Blocks!,GBA,Puzzle,Rage Software
13922,Mobile Suit Gundam: Mokuba no Kiseki,PSP,Action,Namco Bandai Games
13923,Off-Road Drive,PC,Racing,1C Company
13924,A Ressha de Ikou DS,DS,Simulation,ArtDink
13925,Harukanaru Toki no Naka de 4: Aizouban,PSP,Role-Playing,Tecmo Koei
13926,Ballistic,PS,Puzzle,Atari
13927,Colin McRae Rally 3,XB,Racing,Codemasters
13928,City Builder,Wii,Misc,Virtual Play Games
13929,Don Bradman Cricket 14,XOne,Sports,Tru Blu Entertainment
13930,Sega Rally 2006,PS2,Racing,Unknown
13931,TMNT,DS,Action,Ubisoft
13932,Gundam Battle Online,DC,Action,Namco Bandai Games
13933,Shonen Jump's One Piece: Grand Adventure,GC,Fighting,Namco Bandai Games
13934,NatGeo Challenge! Wild Life,Wii,Misc,Black Bean Games
13935,Holly Hobbie & Friends,DS,Misc,Majesco Entertainment
13936,Stolen,PS2,Action,Hip Interactive
13937,Glacier2,Wii,Racing,Zoo Games
13938,Gitaroo Man Lives!,PSP,Misc,Tecmo Koei
13939,Stoked: Big Air Edition,X360,Sports,Namco Bandai Games
13940,Heathcliff! Frantic Foto,DS,Misc,Storm City Games
13941,Memories Off 6: T-Wave,PS2,Adventure,5pb
13942,LEGO Jurassic World,PC,Action,Warner Bros. Interactive Entertainment
13943,Pro Race Driver,XB,Racing,Codemasters
13944,Famicom Remix Best Choice,3DS,Action,Nintendo
13945,Ide Yosuke no Mahjong Kazoku,PS,Misc,Seta Corporation
13946,Jig-A-Pix: Pets,DS,Puzzle,Zushi Games
13947,R-Type Command (correct US sales),PSP,Strategy,Rising Star Games
13948,Quiz Mobile Gundam: Toi Senshi DX,PSP,Puzzle,Namco Bandai Games
13949,E.T. The Extra-Terrestrial: Interplanetary Mission,PS,Platform,Ubisoft
13950,Story Hour: Fairy Tales,Wii,Adventure,Zoo Digital Publishing
13951,The Movies,PC,Simulation,Activision
13952,Countdown Vampires,PS,Adventure,Namco Bandai Games
13953,Dynasty Warriors Vol. 2 (JP sales),PSP,Action,Tecmo Koei
13954,Crypt Killer,PS,Shooter,Konami Digital Entertainment
13955,Tokumei Sentai Go-Busters,DS,Action,Namco Bandai Games
13956,Dramatic Soccer Game: Nippon Daihyou Senshu Ninarou!,PS2,Sports,Enix Corporation
13957,The Idolm@ster: Must Songs - Red Board / Blue Board,PSV,Misc,Namco Bandai Games
13958,FIFA World Cup Germany 2006,DS,Sports,Electronic Arts
13959,Train Simulator 2016,PC,Simulation,Unknown
13960,PO'ed,PS,Shooter,Time Warner Interactive
13961,Battle Hunter,PS,Strategy,Midas Interactive Entertainment
13962,Wicked Monster Blast!,Wii,Shooter,PQube
13963,Adidas Power Soccer,PS,Sports,Psygnosis
13964,Supreme Commander: Forged Alliance,PC,Strategy,THQ
13965,Darklight Conflict,PS,Simulation,Electronic Arts
13966,Shin Hayarigami,PS3,Adventure,Nippon Ichi Software
13967,Warriors Orochi 3,XOne,Action,Tecmo Koei
13968,Dragon Ball: Advanced Adventure,GBA,Action,Namco Bandai Games
13969,Art of Fighting 3: The Path of the Warrior,NG,Fighting,SNK
13970,I'm A Celebrity: Get Me Out of Here!,DS,Misc,Mindscape
13971,The Ripping Friends,GBA,Action,THQ
13972,Konami Arcade Classics,PS,Misc,Konami Digital Entertainment
13973,Hunter x Hunter: Wonder Adventure,PSP,Action,Namco Bandai Games
13974,Lost Planet 3,PC,Shooter,Capcom
13975,Super Army War,GBA,Action,Flashpoint Games
13976,Ao no Exorcist: Genkoku no Labyrinth,PSP,Action,Namco Bandai Games
13977,Echo Night Beyond,PS2,Adventure,Indie Games
13978,Meteos: Disney Magic,DS,Puzzle,Disney Interactive Studios
13979,Minna no Chizu,PSP,Misc,Zenrin
13980,Doom II: Hell on Earth,GBA,Shooter,Activision
13981,Taikou Risshiden V,PSP,Strategy,Tecmo Koei
13982,Jikkyou Powerful Major League,GC,Sports,Konami Digital Entertainment
13983,NASCAR Heat Evolution,XOne,Racing,Dusenberry Martin Racing
13984,Suzumiya Haruhi no Tsuisou,PSP,Adventure,Namco Bandai Games
13985,Beyblade Evolution,3DS,Action,Rising Star Games
13986,Ar Nosurge: Ode to an Unborn Star,PSV,Role-Playing,Tecmo Koei
13987,Evolution Skateboarding,GC,Sports,Konami Digital Entertainment
13988,Castlevania: Lords of Shadow 2,PC,Action,Konami Digital Entertainment
13989,Greg Hastings' Tournament Paintball Max'd,DS,Shooter,Activision
13990,Jikkyou World Soccer 2002,PS2,Sports,Konami Digital Entertainment
13991,Sleepover Party,Wii,Misc,Ubisoft
13992,Halo: Combat Evolved,PC,Shooter,Microsoft Game Studios
13993,Tenshou Gakuen Gekkouroku,PS2,Adventure,Asmik Ace Entertainment
13994,Exist Archive: The Other Side of the Sky,PS4,Role-Playing,Aksys Games
13995,Ski-Doo Snowmobile Challenge,X360,Racing,Valcon Games
13996,Little Red Riding Hood's Zombie BBQ,DS,Shooter,Destineer
13997,Aquanaut's Holiday: Kakusareta Kiroku,PS3,Adventure,Sony Computer Entertainment
13998,Ragnarok Odyssey,PS3,Role-Playing,GungHo
13999,Texas Hold 'Em Poker DS,DS,Misc,Majesco Entertainment
14000,Big Mutha Truckers,GBA,Racing,Zoo Digital Publishing
14001,Magical Starsign (JP sales),DS,Role-Playing,Nintendo
14002,Assassin's Creed Chronicles: China,PS4,Action,Ubisoft
14003,DT Carnage,PSP,Racing,Agetec
14004,Worms: Ultimate Mayhem,PC,Strategy,Unknown
14005,Rugby 08,PS2,Sports,Electronic Arts
14006,GoPets: Vacation Island,DS,Simulation,Konami Digital Entertainment
14007,Pia Carrot e Youkoso!! 2.5,DC,Adventure,NEC Interchannel
14008,Caesar IV,PC,Strategy,Vivendi Games
14009,Sherlock Holmes: Secret of The Silver Earring,Wii,Adventure,Focus Home Interactive
14010,Ferrari Challenge Trofeo Pirelli,PS3,Racing,System 3 Arcade Software
14011,Cy Girls,PS2,Action,Konami Digital Entertainment
14012,Ray Gigant,PSV,Role-Playing,Namco Bandai Games
14013,APB Reloaded,PC,Role-Playing,Iceberg Interactive
14014,The Sum of All Fears,GBA,Shooter,Ubisoft
14015,Da Capo I & II Plus Situation Portable,PSP,Adventure,Kadokawa Shoten
14016,Winning Post 8 ,PSV,Racing,Tecmo Koei
14017,Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 5: Shinseiki Evangelion - Tamashii no Kiseki,DS,Misc,D3Publisher
14018,Bubble Bobble Double Shot,DS,Puzzle,Rising Star Games
14019,Bionicle Heroes,Wii,Shooter,Eidos Interactive
14020,Harry Potter and the Order of the Phoenix,PC,Action,Electronic Arts
14021,Minority Report: Everybody Runs,GBA,Action,Activision
14022,Monster Hunter Frontier Online: Season 9.0,X360,Role-Playing,Capcom
14023,C.O.R.E.,DS,Shooter,Graffiti
14024,Garfield: The Search for Pooky,GBA,Platform,Game Factory
14025,Galaxy Fight,SAT,Fighting,Sunsoft
14026,Super Hero Generation,PSV,Role-Playing,Namco Bandai Games
